"Sort_Date","Plot_Treatment","Plot_Replicate","Footprint","Plot_ID","Footprint_Full","Start_Date","Days_Since_Irrigation","Genus","Epithet","Species","Reproductive_Yes1_No0","Number","Voucher","Sorter"
"11/15/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","7/18/2022",NA,"Myrmica","fracticornis","Myrmica fracticornis","0","2","NHKBS5578","SRF"
"11/15/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","7/18/2022",NA,"Ponera","pennsylvanica","Ponera pennsylvanica","0","2","NHKBS5579","SRF"
"11/15/2022","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","7/18/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5577","SRF"
"11/7/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","7/18/2022","25","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5387","JDS"
"11/7/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","7/18/2022","25","Formica","glacialis","Formica glacialis","0","14","NHKBS5386","JDS"
"11/7/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","7/18/2022","25","Lasius","neoniger","Lasius neoniger","0","5","NHKBS5390","JDS"
"11/7/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","7/18/2022","25","Myrmica","americana","Myrmica americana","0","8","NHKBS5388","JDS"
"11/7/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","7/18/2022","25","Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS5389","JDS"
"11/7/2022","T7","R5","D2","T7_R5_D2","Y2 Drought (wheat)","7/18/2022","25","Solenopsis","molesta","Solenopsis molesta","0","3","NHKBS5391","JDS"
"8/31/2022","T7","R5","V","T7_R5_V","Variable Rainfall","7/18/2022","6","Brachymyrmex","depilis","Brachymyrmex depilis","0","4","NHKBS4971","JDS"
"8/31/2022","T7","R5","V","T7_R5_V","Variable Rainfall","7/18/2022","6","Formica","subsericea","Formica subsericea","0","3","NHKBS4975","JDS"
"8/31/2022","T7","R5","V","T7_R5_V","Variable Rainfall","7/18/2022","6","Lasius","neoniger","Lasius neoniger","0","12","NHKBS4972","JDS"
"8/31/2022","T7","R5","V","T7_R5_V","Variable Rainfall","7/18/2022","6","Myrmica","americana","Myrmica americana","0","2","NHKBS4974","JDS"
"8/31/2022","T7","R5","V","T7_R5_V","Variable Rainfall","7/18/2022","6","Nylanderia","parvula","Nylanderia parvula","0","1","NHKBS4973","JDS"
"11/8/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","7/18/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS5423","JDS"
"11/8/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","7/18/2022",NA,"Lasius","neoniger","Lasius neoniger","0","3","NHKBS5425","JDS"
"11/8/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","7/18/2022",NA,"Myrmica","americana","Myrmica americana","0","13","NHKBS5424","JDS"
"11/8/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","7/18/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5426","JDS"
"8/29/2022","T7","R6","D2","T7_R6_D2","Y2 Drought (wheat)","7/18/2022","25","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS4946","JDS"
"8/29/2022","T7","R6","D2","T7_R6_D2","Y2 Drought (wheat)","7/18/2022","25","Formica","incerta","Formica incerta","0","1","NHKBS4948","JDS"
"8/29/2022","T7","R6","D2","T7_R6_D2","Y2 Drought (wheat)","7/18/2022","25","Lasius","neoniger","Lasius neoniger","0","2","NHKBS4945","JDS"
"8/29/2022","T7","R6","D2","T7_R6_D2","Y2 Drought (wheat)","7/18/2022","25","Myrmica","americana","Myrmica americana","0","1","NHKBS4947","JDS"
"8/29/2022","T7","R6","D2","T7_R6_D2","Y2 Drought (wheat)","7/18/2022","25","Prenolepis","imparis","Prenolepis imparis","0","4","NHKBS4944","JDS"
"11/15/2022","T7","R6","V","T7_R6_V","Variable Rainfall","7/18/2022","6","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5600","JDS"
"11/15/2022","T7","R6","V","T7_R6_V","Variable Rainfall","7/18/2022","6","Lasius","neoniger","Lasius neoniger","0","5","NHKBS5598","JDS"
"11/15/2022","T7","R6","V","T7_R6_V","Variable Rainfall","7/18/2022","6","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5597","JDS"
"11/15/2022","T7","R6","V","T7_R6_V","Variable Rainfall","7/18/2022","6","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5599","JDS"
"8/31/2022","T1","R1","C","T1_R1_C","Control (irrigated)","7/19/2022","1","Formica","incerta","Formica incerta","0","2","NHKBS4978","JDS"
"8/31/2022","T1","R1","C","T1_R1_C","Control (irrigated)","7/19/2022","1","Lasius","neoniger","Lasius neoniger","0","5","NHKBS4977","JDS"
"8/31/2022","T1","R1","C","T1_R1_C","Control (irrigated)","7/19/2022","1","Solenopsis","molesta","Solenopsis molesta","0","3","NHKBS4976","JDS"
"8/22/2022","T1","R2","C","T1_R2_C","Control (irrigated)","7/19/2022","1","Lasius","neoniger","Lasius neoniger","0","5","NHKBS4924","JDS"
"8/22/2022","T1","R2","C","T1_R2_C","Control (irrigated)","7/19/2022","1","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS4925","JDS"
"8/22/2022","T1","R2","C","T1_R2_C","Control (irrigated)","7/19/2022","1","Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS4923","JDS"
"8/22/2022","T1","R3","C","T1_R3_C","Control (irrigated)","7/19/2022","1","Lasius","neoniger","Lasius neoniger","0","1","NHKBS4928","JDS"
"8/22/2022","T1","R3","C","T1_R3_C","Control (irrigated)","7/19/2022","1","Tetramorium","immigrans","Tetramorium immigrans","0","5","NHKBS4927","JDS"
"9/2/2022","T1","R3","V","T1_R3_V","Variable Rainfall","7/19/2022","7","Lasius","neoniger","Lasius neoniger","0","7","NHKBS4993","JDS"
"9/2/2022","T1","R3","V","T1_R3_V","Variable Rainfall","7/19/2022","7","Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS4994","JDS"
"8/22/2022","T1","R4","C","T1_R4_C","Control (irrigated)","7/19/2022","1","Lasius","neoniger","Lasius neoniger","0","11","NHKBS4929","JDS"
"8/22/2022","T2","R1","C","T2_R1_C","Control (irrigated)","7/19/2022","1","Lasius","neoniger","Lasius neoniger","0","1","NHKBS4922","JDS"
"8/22/2022","T2","R1","C","T2_R1_C","Control (irrigated)","7/19/2022","1","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4921","JDS"
"8/29/2022","T2","R3","C","T2_R3_C","Control (irrigated)","7/19/2022","1","Lasius","neoniger","Lasius neoniger","0","10","NHKBS4941","JDS"
"8/29/2022","T2","R3","C","T2_R3_C","Control (irrigated)","7/19/2022","1","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4940","JDS"
"8/22/2022","T2","R4","C","T2_R4_C","Control (irrigated)","7/19/2022","1","Lasius","neoniger","Lasius neoniger","0","16","NHKBS4930","JDS"
"8/22/2022","T2","R4","C","T2_R4_C","Control (irrigated)","7/19/2022","1","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS4931","JDS"
"8/8/2022","T2","R6","C","T2_R6_C","Control (irrigated)","7/19/2022","1","Lasius","neoniger","Lasius neoniger","0","2","NHKBS4900","JDS"
"8/8/2022","T2","R6","C","T2_R6_C","Control (irrigated)","7/19/2022","1","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS4901","JDS"
"8/8/2022","T2","R6","C","T2_R6_C","Control (irrigated)","7/19/2022","1","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS4899","JDS"
"8/22/2022","T7","R1","C","T7_R1_C","Control (irrigated)","7/19/2022","1","Aphaenogaster","rudis","Aphaenogaster rudis","0","3","NHKBS4926","JDS"
"8/29/2022","T7","R2","C","T7_R2_C","Control (irrigated)","7/19/2022","1","Formica","subsericea","Formica subsericea","0","1","NHKBS4939","JDS"
"8/29/2022","T7","R2","C","T7_R2_C","Control (irrigated)","7/19/2022","1","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4938","JDS"
"8/29/2022","T7","R3","C","T7_R3_C","Control (irrigated)","7/19/2022","1","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS4937","JDS"
"8/29/2022","T7","R3","C","T7_R3_C","Control (irrigated)","7/19/2022","1","Lasius","neoniger","Lasius neoniger","0","5","NHKBS4935","JDS"
"8/29/2022","T7","R3","C","T7_R3_C","Control (irrigated)","7/19/2022","1","Myrmica","americana","Myrmica americana","0","4","NHKBS4936","JDS"
"8/8/2022","T7","R4","C","T7_R4_C","Control (irrigated)","7/19/2022","1","Aphaenogaster","rudis","Aphaenogaster rudis","0","3","NHKBS4896","JDS"
"8/8/2022","T7","R4","C","T7_R4_C","Control (irrigated)","7/19/2022","1","Formica","glacialis","Formica glacialis","0","3","NHKBS4895","JDS"
"8/8/2022","T7","R4","C","T7_R4_C","Control (irrigated)","7/19/2022","1","Lasius","neoniger","Lasius neoniger","0","23","NHKBS4897","JDS"
"8/8/2022","T7","R4","C","T7_R4_C","Control (irrigated)","7/19/2022","1","Prenolepis","imparis","Prenolepis imparis","0","4","NHKBS4898","JDS"
"8/22/2022","T7","R5","C","T7_R5_C","Control (irrigated)","7/19/2022","1","Formica","glacialis","Formica glacialis","0","8","NHKBS4933","JDS"
"8/22/2022","T7","R5","C","T7_R5_C","Control (irrigated)","7/19/2022","1","Myrmica","americana","Myrmica americana","0","3","NHKBS4932","JDS"
"8/22/2022","T7","R5","C","T7_R5_C","Control (irrigated)","7/19/2022","1","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4934","JDS"
"11/14/2022","T7","R6","C","T7_R6_C","Control (irrigated)","7/19/2022","1","Aphaenogaster","rudis","Aphaenogaster rudis","0","4","NHKBS5519","JDS"
"11/14/2022","T7","R6","C","T7_R6_C","Control (irrigated)","7/19/2022","1","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5518","JDS"
"11/14/2022","T7","R6","C","T7_R6_C","Control (irrigated)","7/19/2022","1","Myrmica","americana","Myrmica americana","0","21","NHKBS5520","JDS"
"11/28/2022","T1","R1","C","T1_R1_C","Control (irrigated)","7/25/2022","1","Formica","incerta","Formica incerta","0","1","NHKBS5701","SRF"
"11/28/2022","T1","R1","C","T1_R1_C","Control (irrigated)","7/25/2022","1","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5698","SRF"
"11/28/2022","T1","R1","C","T1_R1_C","Control (irrigated)","7/25/2022","1","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5700","SRF"
"11/28/2022","T1","R1","C","T1_R1_C","Control (irrigated)","7/25/2022","1","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5699","SRF"
"8/5/2022","T1","R1","D1","T1_R1_D1","Y1 Drought (soy)","7/25/2022",NA,"Lasius","neoniger","Lasius neoniger","0","3","NHKBS4854","JDS"
"8/5/2022","T1","R1","D2","T1_R1_D2","Y2 Drought (wheat)","7/25/2022","32","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS4874","JDS"
"8/5/2022","T1","R1","D2","T1_R1_D2","Y2 Drought (wheat)","7/25/2022","32","Tetramorium","immigrans","Tetramorium immigrans","0","5","NHKBS4853","JDS"
"8/5/2022","T1","R1","V","T1_R1_V","Variable Rainfall","7/25/2022","13","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS4852","JDS"
"8/8/2022","T1","R2","C","T1_R2_C","Control (irrigated)","7/25/2022","4","Lasius","neoniger","Lasius neoniger","0","2","NHKBS4884","JDS"
"8/5/2022","T1","R2","D1","T1_R2_D1","Y1 Drought (soy)","7/25/2022",NA,"Lasius","neoniger","Lasius neoniger","0","10","NHKBS4849","JDS"
"8/5/2022","T1","R2","D2","T1_R2_D2","Y2 Drought (wheat)","7/25/2022","32","Lasius","neoniger","Lasius neoniger","0","3","NHKBS4873","JDS"
"11/28/2022","T1","R2","V","T1_R2_V","Variable Rainfall","7/25/2022","13","Lasius","neoniger","Lasius neoniger","0","7","NHKBS5663","SRF"
"11/28/2022","T1","R2","V","T1_R2_V","Variable Rainfall","7/25/2022","13","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5665","SRF"
"11/28/2022","T1","R2","V","T1_R2_V","Variable Rainfall","7/25/2022","13","Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS5664","SRF"
"11/28/2022","T2","R1","C","T2_R1_C","Control (irrigated)","7/25/2022","4","Lasius","neoniger","Lasius neoniger","0","3","NHKBS5669","SRF"
"11/28/2022","T2","R1","C","T2_R1_C","Control (irrigated)","7/25/2022","4","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5668","SRF"
"8/5/2022","T2","R1","D1","T2_R1_D1","Y1 Drought (soy)","7/25/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","4","NHKBS4855","JDS"
"11/28/2022","T2","R1","D2","T2_R1_D2","Y2 Drought (wheat)","7/25/2022","32","Lasius","neoniger","Lasius neoniger","0","3","NHKBS5658","SRF"
"11/28/2022","T2","R1","D2","T2_R1_D2","Y2 Drought (wheat)","7/25/2022","32","Tetramorium","immigrans","Tetramorium immigrans","0","8","NHKBS5657","SRF"
"8/5/2022","T2","R1","V","T2_R1_V","Variable Rainfall","7/25/2022","13","Lasius","neoniger","Lasius neoniger","0","6","NHKBS4850","JDS"
"8/5/2022","T2","R1","V","T2_R1_V","Variable Rainfall","7/25/2022","13","Tetramorium","immigrans","Tetramorium immigrans","0","5","NHKBS4851","JDS"
"8/4/2022","T2","R3","C","T2_R3_C","Control (irrigated)","7/25/2022","4","Lasius","neoniger","Lasius neoniger","0","11","NHKBS4836","JDS"
"11/28/2022","T2","R3","D1","T2_R3_D1","Y1 Drought (soy)","7/25/2022",NA,"Lasius","neoniger","Lasius neoniger","0","7","NHKBS5686","SRF"
"11/28/2022","T2","R3","D1","T2_R3_D1","Y1 Drought (soy)","7/25/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS5687","SRF"
"11/28/2022","T2","R3","D1","T2_R3_D1","Y1 Drought (soy)","7/25/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5688","SRF"
"11/28/2022","T2","R3","D2","T2_R3_D2","Y2 Drought (wheat)","7/25/2022","32","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS5666","SRF"
"11/28/2022","T2","R3","D2","T2_R3_D2","Y2 Drought (wheat)","7/25/2022","32","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5667","SRF"
"8/3/2022","T2","R3","V","T2_R3_V","Variable Rainfall","7/25/2022","13","Lasius","neoniger","Lasius neoniger","0","4","NHKBS4835","JDS"
"8/8/2022","T7","R1","C","T7_R1_C","Control (irrigated)","7/25/2022","4","Formica","glacialis","Formica glacialis","0","1","NHKBS4891","JDS"
"8/5/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/25/2022",NA,"Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS4878","JDS"
"8/5/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/25/2022",NA,"Formica","glacialis","Formica glacialis","0","1","NHKBS4875","JDS"
"8/5/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/25/2022",NA,"Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS4876","JDS"
"8/5/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/25/2022",NA,"Prenolepis","imparis","Prenolepis imparis","0","1","NHKBS4877","JDS"
"11/28/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","7/25/2022","32","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS5662","SRF"
"11/28/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","7/25/2022","32","Formica","glacialis","Formica glacialis","0","2","NHKBS5661","SRF"
"11/28/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","7/25/2022","32","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5660","SRF"
"11/28/2022","T7","R1","D2","T7_R1_D2","Y2 Drought (wheat)","7/25/2022","32","Myrmica","detritinodis","Myrmica detritinodis","0","6","NHKBS5659","SRF"
"11/28/2022","T7","R1","V","T7_R1_V","Variable Rainfall","7/25/2022","13","Formica","glacialis","Formica glacialis","0","1","NHKBS5671","SRF"
"11/28/2022","T7","R1","V","T7_R1_V","Variable Rainfall","7/25/2022","13","Lasius","neoniger","Lasius neoniger","0","3","NHKBS5670","SRF"
"8/8/2022","T7","R2","C","T7_R2_C","Control (irrigated)","7/25/2022","4","Aphaenogaster","sp","Aphaenogaster sp","0","1",NA,"JDS"
"8/8/2022","T7","R2","C","T7_R2_C","Control (irrigated)","7/25/2022","4","Formica","glacialis","Formica glacialis","0","1","NHKBS4886","JDS"
"8/8/2022","T7","R2","C","T7_R2_C","Control (irrigated)","7/25/2022","4","Formica","subsericea","Formica subsericea","0","1","NHKBS4885","JDS"
"8/8/2022","T7","R2","C","T7_R2_C","Control (irrigated)","7/25/2022","4","Lasius","neoniger","Lasius neoniger","0","1","NHKBS4888","JDS"
"8/8/2022","T7","R2","C","T7_R2_C","Control (irrigated)","7/25/2022","4","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4887","JDS"
"11/28/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","7/25/2022",NA,"Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5655","SRF"
"11/28/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","7/25/2022",NA,"Formica","subsericea","Formica subsericea","0","1","NHKBS5656","SRF"
"11/28/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","7/25/2022",NA,"Lasius","neoniger","Lasius neoniger","0","3","NHKBS5654","SRF"
"8/8/2022","T7","R2","D2","T7_R2_D2","Y2 Drought (wheat)","7/25/2022","32","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4883","JDS"
"8/8/2022","T7","R2","V","T7_R2_V","Variable Rainfall","7/25/2022","13","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS4894","JDS"
"8/8/2022","T7","R2","V","T7_R2_V","Variable Rainfall","7/25/2022","13","Lasius","neoniger","Lasius neoniger","0","1","NHKBS4892","JDS"
"8/8/2022","T7","R2","V","T7_R2_V","Variable Rainfall","7/25/2022","13","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4893","JDS"
"8/8/2022","T7","R3","C","T7_R3_C","Control (irrigated)","7/25/2022","4","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS4879","JDS"
"8/8/2022","T7","R3","C","T7_R3_C","Control (irrigated)","7/25/2022","4","Formica","glacialis","Formica glacialis","0","1","NHKBS4882","JDS"
"8/8/2022","T7","R3","C","T7_R3_C","Control (irrigated)","7/25/2022","4","Lasius","neoniger","Lasius neoniger","0","8","NHKBS4880","JDS"
"8/8/2022","T7","R3","C","T7_R3_C","Control (irrigated)","7/25/2022","4","Myrmica","americana","Myrmica americana","0","1","NHKBS4881","JDS"
"8/8/2022","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/25/2022",NA,"Lasius","neoniger","Lasius neoniger","0","1","NHKBS4889","JDS"
"8/8/2022","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/25/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS4890","JDS"
"8/5/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","7/25/2022","32","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS4856","JDS"
"8/5/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","7/25/2022","32","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS4859","JDS"
"8/5/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","7/25/2022","32","Formica","glacialis","Formica glacialis","0","7","NHKBS4858","JDS"
"8/5/2022","T7","R3","D2","T7_R3_D2","Y2 Drought (wheat)","7/25/2022","32","Myrmica","americana","Myrmica americana","0","3","NHKBS4857","JDS"
"11/28/2022","T7","R3","V","T7_R3_V","Variable Rainfall","7/25/2022","13","Formica","glacialis","Formica glacialis","0","1","NHKBS5684","SRF"
"11/28/2022","T7","R3","V","T7_R3_V","Variable Rainfall","7/25/2022","13","Myrmica","americana","Myrmica americana","0","1","NHKBS5685","SRF"
"11/29/2022","T1","R1","C","T1_R1_C","Control (irrigated)","8/1/2022","4","Formica","incerta","Formica incerta","0","4","NHKBS5721","SRF"
"11/29/2022","T1","R1","C","T1_R1_C","Control (irrigated)","8/1/2022","4","Lasius","neoniger","Lasius neoniger","0","3","NHKBS5722","SRF"
"12/1/2022","T1","R1","D1","T1_R1_D1","Y1 Drought (soy)","8/1/2022",NA,"Lasius","neoniger","Lasius neoniger","0","2","NHKBS5816","JDS"
"12/1/2022","T1","R1","D1","T1_R1_D1","Y1 Drought (soy)","8/1/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5815","JDS"
"12/1/2022","T1","R1","D2","T1_R1_D2","Y2 Drought (wheat)","8/1/2022","39","Lasius","neoniger","Lasius neoniger","0","5","NHKBS5778","SRF"
"12/1/2022","T1","R1","D2","T1_R1_D2","Y2 Drought (wheat)","8/1/2022","39","Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS5779","SRF"
"11/30/2022","T1","R1","V","T1_R1_V","Variable Rainfall","8/1/2022","20","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5727","SRF"
"11/30/2022","T1","R1","V","T1_R1_V","Variable Rainfall","8/1/2022","20","Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS5728","SRF"
"11/28/2022","T1","R2","C","T1_R2_C","Control (irrigated)","8/1/2022","4","Formica","subsericea","Formica subsericea","0","1","NHKBS5696","SRF"
"11/28/2022","T1","R2","C","T1_R2_C","Control (irrigated)","8/1/2022","4","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5695","SRF"
"11/28/2022","T1","R2","C","T1_R2_C","Control (irrigated)","8/1/2022","4","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5697","SRF"
"12/1/2022","T1","R2","D1","T1_R2_D1","Y1 Drought (soy)","8/1/2022",NA,"Lasius","neoniger","Lasius neoniger","0","11","NHKBS5774","SRF"
"12/1/2022","T1","R2","D2","T1_R2_D2","Y2 Drought (wheat)","8/1/2022","39","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5809","JDS"
"12/1/2022","T1","R2","D2","T1_R2_D2","Y2 Drought (wheat)","8/1/2022","39","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS5808","JDS"
"12/1/2022","T1","R2","V","T1_R2_V","Variable Rainfall","8/1/2022","20","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5786","SRF"
"12/1/2022","T1","R2","V","T1_R2_V","Variable Rainfall","8/1/2022","20","Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS5785","SRF"
"11/30/2022","T1","R3","C","T1_R3_C","Control (irrigated)","8/1/2022","2","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5736","SRF"
"11/30/2022","T1","R3","C","T1_R3_C","Control (irrigated)","8/1/2022","2","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5737","SRF"
"11/28/2022","T1","R3","D1","T1_R3_D1","Y1 Drought (soy)","8/1/2022",NA,"Lasius","neoniger","Lasius neoniger","0","3","NHKBS5682","SRF"
"11/28/2022","T1","R3","D1","T1_R3_D1","Y1 Drought (soy)","8/1/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS5683","SRF"
"11/30/2022","T1","R3","D2","T1_R3_D2","Y2 Drought (wheat)","8/1/2022","38","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5760","SRF"
"11/30/2022","T1","R3","D2","T1_R3_D2","Y2 Drought (wheat)","8/1/2022","38","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5759","SRF"
"12/1/2022","T1","R3","V","T1_R3_V","Variable Rainfall","8/1/2022","20","Lasius","neoniger","Lasius neoniger","0","11","NHKBS5818","JDS"
"12/1/2022","T1","R3","V","T1_R3_V","Variable Rainfall","8/1/2022","20","Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS5817","JDS"
"11/30/2022","T1","R4","C","T1_R4_C","Control (irrigated)","8/1/2022","2","Lasius","neoniger","Lasius neoniger","0","6","NHKBS5729","SRF"
"11/29/2022","T1","R4","D1","T1_R4_D1","Y1 Drought (soy)","8/1/2022",NA,"Lasius","neoniger","Lasius neoniger","0","18","NHKBS5702","SRF"
"11/29/2022","T1","R4","D1","T1_R4_D1","Y1 Drought (soy)","8/1/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","13","NHKBS5703","SRF"
"11/29/2022","T1","R4","D2","T1_R4_D2","Y2 Drought (wheat)","8/1/2022","38","Lasius","neoniger","Lasius neoniger","0","10","NHKBS5704","SRF"
"11/29/2022","T1","R4","V","T1_R4_V","Variable Rainfall","8/1/2022","20","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5705","SRF"
"12/1/2022","T2","R1","C","T2_R1_C","Control (irrigated)","8/1/2022","4","Lasius","neoniger","Lasius neoniger","0","1","NHKBS5832","JDS"
"12/1/2022","T2","R1","C","T2_R1_C","Control (irrigated)","8/1/2022","4","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS5831","JDS"
"11/30/2022","T2","R1","D1","T2_R1_D1","Y1 Drought (soy)","8/1/2022",NA,"Solenopsis","molesta","Solenopsis molesta","0","4","NHKBS5738","SRF"
"11/30/2022","T2","R1","D1","T2_R1_D1","Y1 Drought (soy)","8/1/2022",NA,"Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS5739","SRF"
"12/1/2022","T2","R1","D2","T2_R1_D2","Y2 Drought (wheat)","8/1/2022","39","Lasius","neoniger","Lasius neoniger","0","4","NHKBS5806","JDS"
"12/1/2022","T2","R1","D2","T2_R1_D2","Y2 Drought (wheat)","8/1/2022","39","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS5803","JDS"
"12/1/2022","T2","R1","D2","T2_R1_D2","Y2 Drought (wheat)","8/1/2022","39","Stenamma","brevicone","Stenamma brevicone","0","1","NHKBS5805","JDS"
"12/1/2022","T2","R1","D2","T2_R1_D2","Y2 Drought (wheat)","8/1/2022","39","Tetramorium","immigrans","Tetramorium immigrans","0","5","NHKBS5804","JDS"
"11/29/2022","T2","R1","V","T2_R1_V","Variable Rainfall","8/1/2022","20","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS5754","JDS"
"11/29/2022","T2","R1","V","T2_R1_V","Variable Rainfall","8/1/2022","20","Lasius","neoniger","Lasius neoniger","0","2","NHKBS5753","JDS"
"11/29/2022","T2","R1","V","T2_R1_V","Variable Rainfall","8/1/2022","20","Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS5752","JDS"
"12/2/2022","T2","R3","C","T2_R3_C","Control (irrigated)","8/1/2022","4","Brachymyrmex","depilis","Brachymyrmex depilis","0","3","NHKBS5835","SRF"
"12/2/2022","T2","R3","C","T2_R3_C","Control (irrigated)","8/1/2022","4","Lasius","neoniger","Lasius neoniger","0","6","NHKBS5834","SRF"
"12/1/2022","T2","R3","D1","T2_R3_D1","Y1 Drought (soy)","8/1/2022",NA,"Lasius","neoniger","Lasius neoniger","0","7","NHKBS5833","JDS"
